contact_id	cnt_ age_est_min	cnt_ age_est_max	cnt_gender	cnt_home	cnt_work	cnt_school	cnt_transport	cnt_leisure	cnt_otherplace	frequency_multi	phys_contact	duration_multi
833	40	45	F	0	0	0	0	1	0	3	1	2
833	30	35	M	0	0	0	0	1	0	3	1	1
833	65	70	F	1	0	0	0	0	0	2	1	2
833	57		M	1	0	0	0	0	0	1	2	4
833	20	25	F	0	0	0	0	1	0	2	1	2
833	20	25	M	0	0	0	0	1	0	2	1	2
834	2		M	1	0	0	0	0	1	5	2	2
834	60	80	M	0	0	0	0	0	1			
834	58		F	1	0	1	0	0	0	1	1	3
834	20	40	F	0	0	0	0	0	1			
834	83		F	0	0	0	0	0	1			
834	58		F	1	0	1	0	0	0	1		
835	9		F	0	0	1	0	0	0	1	2	5
835	9		F	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		F	0	0	1	0	0	0	1	2	5
835	9		F	0	0	1	0	0	0	1	1	5
835	50	60	F	0	0	1	0	0	0	1	1	4
835	9		F	0	0	1	0	0	0	1	2	5
835	9		F	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	34		F	0	0	0	0	1	0	1	1	2
835	9		M	0	0	1	0	0	0	1	2	5
835	9		F	0	0	1	0	0	0	1	1	5
835	65		F	1	0	0	0	0	0	1	1	3
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	50	60	M	0	0	1	0	0	0	1	1	4
835	63		M	1	0	0	0	0	0	1	1	2
835	9		F	0	0	1	0	0	0	1	1	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	9		M	0	0	1	0	0	0	1	2	5
835	25	30	F	0	0	0	0	0	1	4	1	2
836	34		F	0	0	0	0	1	1	1	1	3
836	79		F	0	0	0	0	1	1	1	1	3
836	54		F	1	0	0	0	0	0	3	1	3
836	90		F	0	0	0	0	1	1	1	1	3
836	42		F	1	0	0	0	0	0	4	1	3
836	29		M	1	0	0	0	0	0	1	1	5
836	84		F	0	0	0	0	0	1	3	1	2
836	57		M	1	0	0	0	0	0	1	1	4
836	49		M	0	0	0	0	0	1	1	2	3
836	89		F	1	0	0	0	0	0	1	1	4
836	65	70	F	0	0	0	0	0	1	4	1	2
837	40	45	F	0	0	0	0	0	1	1	2	3
837	40	45	F	0	0	1	0	0	0	1	2	4
837	19		F	0	0	1	0	1	0	1	2	5
837	35	40	F	0	0	0	0	0	1	5	2	3
837	45		F	0	0	0	0	0	1	4	2	3
837	19		M	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	2	5
837	35	40	F	0	0	0	0	0	1	5	2	3
837	23		M	0	0	0	0	0	1	5	1	3
837	25	30	M	0	0	0	0	0	1	2	2	4
837	19		M	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	1	5
837	49		M	1	0	0	1	0	0	1	2	4
837	19		F	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	1	1	0	1	1	5
837	40	45	F	0	0	0	0	0	1	4	2	1
837	60	65	F	0	0	1	0	0	0	1	2	3
837	21		F	0	0	1	1	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	1	5
837	19		F	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	2	5
837	25	30	F	0	0	0	0	0	1	5	2	1
837	19		F	0	0	1	0	1	0	1	2	5
837	60	65	M	0	0	1	0	0	0	1	2	3
837	19		F	0	0	1	0	1	0	1	2	5
837	40	45	M	0	0	0	0	1	0	4	2	3
837	19		F	0	0	1	0	1	0	1	2	5
837	47		F	1	0	0	0	0	0	1	2	5
837	15	20	M	0	0	0	0	0	1	5	2	2
837	19		F	0	0	1	0	1	0	1	2	5
837	13		F	1	0	0	1	1	0	1	2	5
837	50	55	M	0	0	1	0	0	0	1	2	4
837	19		F	0	0	1	0	1	0	1	2	5
837	19		F	0	0	1	0	1	0	1	2	5
838	6		F	0	0	1	0	0	0	1	2	5
838	38		M	1	0	0	0	0	0	3	1	4
838	42		F	1	0	0	0	0	0	3	1	4
838	5		M	0	0	1	0	0	0	1	1	3
838	5		M	0	0	1	0	0	0	1	2	5
838	50		M	0	0	0	0	1	0	3	2	2
838	28		F	0	0	0	0	1	0	3	2	2
838	64		M	1	0	0	0	0	0	2	1	3
838	6		M	0	0	1	0	0	0	1	2	5
838	3		F	0	0	1	0	0	0	1	1	5
838	40	45	M	0	0	0	0	1	0	2	2	2
838	9		F	1	0	0	0	0	0	2	1	2
838	5		M	0	0	1	0	0	0	1	1	4
838	61		F	1	0	0	0	0	0	2	1	3
838	32		F	0	0	0	1	0	0	3	2	2
838	4		F	0	0	1	0	0	0	1	1	5
838	4		F	0	0	1	0	0	0	1	1	3
838	5		M	0	0	1	0	0	0	1	1	5
838	5		F	0	0	1	0	0	0	1	1	5
838	5		M	0	0	1	0	0	0	1	1	3
838	5		M	0	0	1	0	0	0	1	2	5
838	4		F	0	0	1	0	0	0	1	1	4
838	4		M	0	0	1	0	0	0	1	2	4
838	40	45	F	0	0	1	0	0	0	1	1	2
838	5		M	0	0	1	0	0	0	1	1	4
838	4		F	0	0	1	0	0	0	1	1	4
838	35	40	F	0	0	1	0	0	0	1	1	3
838	45	50	F	0	0	1	0	0	0	1	1	3
838	75		F	1	0	0	0	0	0	1	1	2
838	4		M	0	0	1	0	0	0	1	2	4
839	60		M	1	0	0	0	0	0	2	1	5
839	53		F	1	0	0	0	0	0	1	1	5
840	18		F	0	0	1	0	0	0	1	1	4
840	19		M	0	0	1	0	0	0	1	1	4
840	19		M	0	0	1	0	0	0	1	2	5
840	18		F	0	0	1	0	0	0	1	2	5
840	19		F	0	0	1	0	0	0	1	2	5
840	19		F	0	0	1	0	0	0	1	1	4
840	50	60	F	0	0	1	0	0	0	1	2	4
840	18		F	0	0	1	0	0	0	1	2	4
840	18		F	0	0	1	0	0	0	1	1	5
840	18		M	0	0	1	0	0	0	1	2	4
840	19		F	0	0	1	0	0	0	1	2	4
840	18		F	0	0	1	0	0	0	1	2	4
840	20		M	1	0	0	0	0	0	1	1	4
840	18		F	0	0	1	0	0	0	1	2	5
840	19		M	0	0	1	0	0	0	1	2	4
840	18		F	0	0	1	0	0	0	1	2	4
840	55		M	1	0	0	0	0	0	1	1	4
840	50		F	1	0	0	0	0	0	1	1	5
840	45	50	M	0	0	1	0	0	0	2	2	3
840	19		M	0	0	1	0	0	0	1	2	5
841	31		F	0	0	0	0	1	0	1	1	3
841	33		F	0	0	1	0	0	0	2	1	3
841	50	55	F	0	0	0	0	0	1	5	2	3
841	35	40	M	0	0	0	0	0	1	5	2	1
841	40	45	M	0	0	0	0	0	1	5	2	1
841	40		F	0	0	0	0	1	0	1	1	3
841	31		F	1	0	0	0	0	0	1	1	5
841	35	40	M	0	0	0	0	1	0	1	1	3
841	25	30	F	0	0	0	0	1	0	2	1	1
841	24		F	0	0	0	0	1	0	1	1	3
841	35	40	F	0	0	0	0	1	0	1	1	3
841	40	45	M	0	0	0	0	1	0	1	1	3
841	22		F	0	0	0	0	1	0	1	1	3
841	44		F	0	0	0	0	1	0	1	1	3
841	40	45	M	0	0	0	0	1	0	1	1	3
841	50	55	F	0	0	0	0	1	0	1	1	3
841	30	32	F	0	0	0	0	1	0	1	1	3
842	50	60	M	1	0	0	0	0	0	1	2	4
842	50	60	F	0	0	0	0	0	1	2	2	4
842	20	30	M	0	0	0	0	1	1	2	1	5
842	20	30	M	0	0	0	0	1	1	2	1	5
842	50	60	F	1	0	0	0	0	0	1	2	5
842	20	30	M	0	0	0	0	1	0	3	2	1
842	30	40	M	0	0	0	0	1	1	2	1	5
843	50	55	M	0	0	0	0	0	1	4	2	1
843	19		F	0	0	0	0	1	0	3	2	4
843	24		M	0	0	0	0	1	0	3	2	4
843	20		F	0	0	0	0	1	0	1	1	4
843	13		F	0	0	0	0	1	0	2	2	3
843	32		M	0	0	0	0	1	0	1	2	3
843	52		F	0	0	0	0	1	0	1	2	4
843	23		M	0	0	0	0	1	0	2	2	4
843	2		M	0	0	0	0	1	0	1	1	4
843	57	60	F	0	0	0	0	1	0	2	2	2
843	45	50	M	0	0	0	0	0	1	2	2	2
843	61		M	1	0	0	0	1	0	1	2	4
843	54		F	1	0	0	0	1	0	1	2	5
843	23		M	1	0	0	0	1	0	1	1	5
844	50	53	F	0	0	1	0	0	0	1	2	4
844	59		M	1	0	0	0	0	0	1	1	4
844	51		F	1	0	0	0	0	0	1	1	4
844	16		F	1	0	0	0	0	0	1	1	4
844	20		F	1	0	0	0	0	0	2	2	2
844	19		F	1	0	0	0	0	0	1	2	1
844	14		M	0	0	1	0	0	0	2	1	2
844	16		M	0	0	1	0	0	0	1	1	5
844	16		M	0	0	1	0	0	0	1	1	5
844	15		M	0	0	1	0	0	0	1	1	5
844	17		M	0	0	1	0	0	0	1	1	5
844	32		F	0	0	1	0	0	0	1	1	4
844	15		M	0	0	1	0	0	0	1	1	5
844	23		M	1	0	0	0	0	0	1	1	4
844	17		M	0	0	1	0	0	0	1	1	5
844	41		M	0	0	1	0	0	0	2	2	4
844	60	65	M	0	0	1	0	0	0	2	2	3
844	37		F	0	0	1	0	0	0	2	2	3
844	17		M	0	0	0	0	1	0	1	1	3
844	15		F	0	0	0	0	0	1	1	1	3
844	16		M	0	0	0	0	1	0	1	1	3
844	18		M	0	0	0	0	1	0	1	1	3
844	15		M	0	0	0	0	1	0	1	1	4
844	15		M	0	0	1	0	0	0	1	1	4
844	16		M	0	0	1	0	0	0	1	1	5
844	63		M	0	0	0	0	0	1	1	2	2
844	16		F	0	0	1	0	0	0	2	2	2
844	17		M	0	0	0	0	1	0	1	1	5
844	45	50	F	0	0	1	0	0	0	2	1	3
845	40		F	0	0	1	0	0	1	1	2	2
845	24	29	F	0	0	1	0	0	0	1	2	1
845	9		F	0	0	0	0	1	0	2	1	
845	9		F	0	0	0	0	1	0	2	1	
845	7		F	0	0	0	0	1	0	1	1	1
845	10		M	0	0	0	0	0	1	1	2	2
845	6		F	0	0	1	0	0	1	1	1	2
845	37		F	0	0	0	0	0	1	1	1	2
845	11		M	0	0	1	0	0	0	1	2	5
845	9		F	0	0	0	0	1	0	2	1	
845	11		M	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	1	0	1	1	5
845	50	55	F	0	0	1	0	0	0	1	1	4
845	11		M	0	0	1	0	0	0	1	1	5
845	9		M	1	0	0	0	0	0	1	1	2
845	50	55	M	0	0	1	0	0	0	4	2	4
845	40		M	0	0	1	0	0	0	1	1	4
845	12		M	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		M	0	0	1	0	0	0	1	2	5
845	12		M	0	0	1	0	0	0	1	2	5
845	12		M	0	0	1	0	0	0	1	2	5
845	12		M	0	0	1	0	0	0	1	2	5
845	11		M	0	0	1	0	0	0	1	1	5
845	12		M	1	0	0	0	0	0	1	2	2
845	11		M	0	0	1	0	0	0	1	1	5
845	56		F	0	0	1	0	0	0	1	1	4
845	11		F	0	0	1	0	0	0	1	1	5
845	12		F	0	0	0	0	1	0	2	2	
845	6		M	1	0	1	1	1	0	1	1	5
845	60	65	M	0	0	1	0	0	0	2	1	4
845	40		F	1	0	0	1	1	0	1	1	5
845	13		F	0	0	0	0	1	0	2	1	
845	9		F	0	0	0	0	1	0	2	2	
845	42		M	1	0	0	0	0	0	1	1	4
845	12		F	0	0	0	0	1	0	2	1	4
845	84		F	1	0	0	0	0	0	1	1	1
845	41		F	0	0	1	0	0	1	1	2	2
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	0	0	1	1	5
845	11		F	0	0	1	0	1	0	1	1	5
846	43		M	1	0	0	0	1	1	1	1	5
846	70		F	1	0	0	0	1	0	1	1	3
846	68		M	1	0	0	0	1	0	1	1	3
846	11		F	0	0	0	0	1	0	2	1	4
846	13		F	1	0	0	0	1	0	1	1	4
846	40		F	1	0	0	0	1	1	1	1	5
846	10	11		0	0	1	1	0	0	1	1	5
847	38		F	1	0	0	0	1	0	1	1	3
847	39		M	1	0	0	0	0	0	1	1	3
847	12		M	1	0	0	0	0	0	1	1	3
847	8		F	0	0	0	0	0	1	1	1	5
847	9		F	0	0	0	0	1	0	2	1	4
847	8		M	0	0	0	0	1	1	2	1	4
848	37		F	1	0	0	0	0	0	1	1	5
848	49		M	1	0	0	0	0	0	1	1	5
848	70		F	1	0	0	0	0	0	1	1	5
848	49		M	1	0	0	0	0	0	1	1	5
848	10		M	1	0	0	0	0	0	1	1	5
848	18		F	1	0	0	0	0	0	1	1	5
848	17		M	1	0	0	0	0	0	1	1	5
848	7		F	0	0	0	0	1	0	1	1	3
848	40		F	0	0	1	0	0	0	2	2	4
848	7		F	0	0	1	0	0	0	1	1	2
848	70		F	1	0	0	0	0	0	1	1	5
848	18		F	1	0	0	0	0	0	1	1	5
848	17		M	1	0	0	0	0	0	1	1	5
848	10		M	1	0	0	0	0	0	1	1	5
848	10		F	0	0	1	0	0	0	2	2	3
848	37		F	1	0	0	0	0	0	1	1	5
849	42		F	0	0	1	0	0	0	2	2	4
849	41		M	1	0	0	0	0	0	2	1	4
849	37		F	1	0	0	0	0	0	1		5
849	12		F	0	0	0	0	1	0	3	1	4
849	50		M	0	0	0	1	0	0	2	2	3
849	50		M	0	0	0	1	0	0	2	2	3
849	41		M	1	0	0	0	0	0	1	1	5
849	37		F	1	0	0	0	0	0	1	1	5
849	37		F	1	0	0	0	0	0	1	1	5
850	36		M	1	0	0	0	0	0	1	1	5
850	34		F	1	0	0	0	0	0	1	1	5
850	1		M	1	0	0	0	0	0	1	1	5
850	24		F	1	0	0	0	0	0	3	1	4
850	26		M	1	0	0	0	0	0	3	2	2
851	28		F	1	0	0	0	1	0	1	1	5
851	51		M	1	0	0	0	0	0	1	1	4
851	30		F	0	0	1	0	0	0	1	1	5
852	59		M	1	0	0	0	0	0	1	1	5
852	55		F	1	0	0	0	0	0	1	1	5
852	36		M	1	0	0	0	0	0	3	1	4
852	24		F	1	0	0	0	0	0	3	1	4
852	43		F	1	0	0	0	0	0	3	1	4
853	19		F	1	0	0	0	1	0	2	1	5
853	12		M	1	0	0	0	1	0	1		
853	20		M	0	0	0	1	1	0	3	1	3
854	20	47	F	1	0	0	0	0	0	1	1	3
854	20	47	F	1	0	0	0	0	0	1	1	4
854	20	50		0	0	0	0	0	1	1	1	2
854	20	23	M	0	0	0	0	1	0	2	1	4
854	20	22	M	0	0	0	1	0	0	2	1	2
855	48		M	1	0	0	0	1	1		2	3
855	21		M	0	0	0	0	1	1	2	1	3
855	45		F	1	0	0	0	1	1	1	2	4
856	42		F	1	0	0	0	1	0	2	1	5
856	79		F	1	0	0	0	1	0	2	1	3
856	5		F	1	0	0	0	1	0	2	1	5
856	10		M	1	0	0	0	1	0	2	1	4
856	12		M	1	0	0	0	1	0	2	1	3
856	16		M	1	0	0	0	1	0	2	1	3
856	45		M	1	0	0	0	1	0	2	1	4
856	17		F	1	0	0	0	1	0	2	1	2
856	18		F	1	0	0	0	1	0	2	1	4
857	43		M	1	0	0	0	0	0	1	1	4
857	44		F	1	0	0	0	0	0	1	1	4
857	21		M	0	0	0	0	1	0	2	1	3
857	19		M	0	0	0	0	1	0	2	1	5
857	18		F	0	0	0	0	1	0	2	1	3
857	45		F	0	0	0	1	0	0	2	1	2
857	20		F	0	0	0	0	1	0	4	1	4
858	41		F	1	0	0	0	0	0	1	1	5
859	55		F	1	0	0	0	1	0	1	1	4
859	17		M	0	0	0	0	1	0	2	1	4
859	55		M	1	0	0	0	1	0	1	1	4
859	17		M	0	0	0	0	1	0	2	1	4
859	16	20		0	0	1	1	0	0	2	2	5
860	20		F	1	0	0	0	0	0	3	1	3
860	43		M	0	0	0	0	1	0	2	2	4
860	68		F	1	0	0	0	0	0	3	2	3
860	46		M	1	0	0	0	0	0	1	2	3
860	19		M	0	0	0	0	1	0	1	2	4
860	17		M	0	0	0	0	1	0	1	2	4
860	18		M	0	0	0	0	1	0	1	2	4
860	45		F	1	0	0	0	0	0	1	2	3
860	67		M	1	0	0	0	0	0	3	2	3
861	16	17	F	0	0	1	0	1	0	1	2	3
861	16		M	0	0	1	0	0	0	1	2	3
861	17		M	0	0	1	0	0	0	1	2	3
861	16		M	0	0	1	0	0	0	1	2	3
861	16		M	0	0	1	0	0	0	1	2	3
861	15	16	F	0	0	1	0	1	0	2	2	3
861	15	16	F	0	0	1	0	1	0	2	2	3
861	16		M	0	0	1	0	0	0	1	2	2
861	16		M	0	0	1	0	0	0	1	2	2
861	16		M	0	0	1	0	0	0	1	2	2
861	16		M	0	0	1	0	0	0	1	2	2
861	16		M	0	0	1	0	0	0	1	2	2
861	16		M	0	0	1	0	0	0	1	2	3
862	18		F	0	0	0	0	1	0	2	1	4
862	17		F	0	0	1	0	0	0	1		4
862	17		F	0	0	1	0	0	0	1	1	3
862	17		M	0	0	1	0	0	0	1	1	3
862	17		F	0	0	1	0	0	0	1	1	2
862	18		M	0	0	1	0	1	0	1	1	1
862	17		M	1	0	1	0	1	0	1	1	3
862	21		M	0	0	0	0	1	0	2	1	3
862	16		M	0	0	1	0	0	0	1	1	4
862	27		M	0	0	0	0	1	0	3	1	3
862	16	17	M	0	0	1	0	0	0	1	1	2
862	17		F	0	0	1	1	1	0	1	1	2
862	17		F	0	0	1	0	1	0	1	1	3
862	16	17	M	0	0	1	0	1	0	1	1	2
862	16	17	M	0	0	1	0	0	0	1	1	2
862	18		F	0	0	1	0	0	0	1	1	2
862	20		M	0	0	0	0	1	0	2	1	3
862	18		F	0	0	1	0	0	0	1	1	3
862	17	18	M	0	0	1	0	1	0	1	1	4
862	15	16	F	0	0	0	0	1	0	2	1	3
862	15	16	F	0	0	0	0	1	0	2	1	2
862	17		M	0	0	1	0	0	0	1	1	3
862	18		F	0	0	0	0	1	0	1	1	3
862	18	19	M	0	0	0	0	1	0	2	1	3
863	16	17	F	0	0	1	0	0	0	1	1	5
863	16	17		0	0	1	0	1	0	1	1	5
863	16	17		0	0	1	0	1	0	1	1	5
863	16	17	M	0	0	0	0	1	0	2	1	4
863	16	17	F	0	0	1	0	0	0	1	1	5
863	16	17	F	0	0	1	0	0	0	1	1	5
863	16	17	M	1	0	1	0	0	0	2	1	4
863	16	17	F	0	0	1	0	1	0	1	1	5
863	16	17	F	0	0	1	0	0	0	1	1	5
863	16	17	F	0	0	1	0	0	0	1	1	5
863	16	17	F	0	0	1	0	0	0	1	1	4
863	16	17	F	0	0	1	0	1	0	1	1	5
864	16		M	0	0	1	0	0	0	2	1	4
864	15		M	0	0	0	0	1	0	2	1	4
864	14		M	0	0	0	0	1	0	2	1	4
864	14		M	0	0	0	0	1	0	2	1	4
864	18		F	0	0	0	0	0	1	3	1	3
864	14		F	0	0	1	0	0	0	2	1	4
864	15		M	0	0	1	0	0	0	2	1	4
864	58		M	1	0	0	0	0	0	1	1	5
864	55		F	1	0	0	0	0	0	1	1	5
864	71		M	0	0	0	0	0	1	3	1	3
865	21		M	0	0	0	0	1	0	2	1	4
865	24		M	1	0	0	0	0	0	1	2	2
865	15		F	1	0	0	0	0	0	2	1	1
865	18		F	1	0	0	0	0	0	1	2	2
865	54		M	1	0	0	0	0	0	1	2	2
865	18		M	0	0	0	0	1	0	3	2	3
865	17		F	0	0	0	0	1	0	2	1	4
865	19		F	0	0	0	0	1	0	2	1	4
865	72		F	1	0	0	0	0	0	2	1	3
865	16		F	0	0	0	0	1	0	1	1	1
865	30	40	M	0	0	0	0	0	1	5	1	2
865	43	45	M	0	0	0	0	1	0	2	1	3
865	53		F	1	0	0	0	0	0	1	1	4
865	24		M	1	0	0	0	0	0	1	2	3
865	55		F	1	0	0	0	0	0	1	1	4
865	18		F	1	0	0	0	0	0	1	1	3
865	20		M	0	0	0	0	1	0	1	1	4
866	41		F	1	0	0	0	1	0	1	1	4
866	46		M	1	0	0	0	1	0	1	1	4
866	12		M	1	0	0	0	1	0	1	1	4
866	16		F	0	0	0	0	1	0	2	1	3
866	15		F	0	0	1	0	1	0	2		4
867				0	0	0	0	0	0			
868	19		M	0	0	0	0	1	0	1	1	5
868	15		M	1	0	0	0	0	0	2	1	4
868	18		M	1	0	0	0	0	0	3	1	4
868	23	27	F	0	0	0	1	0	0	3	2	2
868	16		M	0	0	0	1	0	0	2	2	2
868	23		F	0	0	1	0	0	0	2	2	3
868	30	35	M	1	0	0	0	0	0	2	2	2
868	12	17	F	0	0	1	0	0	0	2	1	4
868	65	70	F	0	0	0	0	1	0	4	2	4
868	17	23	M	0	0	0	0	1	0	2	1	5
868	41		F	1	0	0	0	0	0	1	1	5
868	15		F	0	0	1	0	0	0	1	1	5
868	17		F	0	0	0	0	1	0	1	1	5
868	40	45	F	0	0	1	0	0	0	2	2	4
869	30	32	F	1	0	0	0	0	0	1	1	5
869	30	32	M	1	0	0	0	0	0	1	1	5
869	14	15		0	0	1	0	0	0	1	1	5
870	14		F	0	0	1	1	1	0	1	2	5
870	13		M	0	0	1	1	0	0	1	2	5
870	79		F	0	0	0	0	1	0	2	2	2
870	64		F	1	0	0	0	1	0	1	2	3
870	37		F	1	0	0	0	0	0	1	1	5
870	37		M	1	0	0	0	0	0	1	1	5
870	67		F	0	0	0	0	1	0	2	2	2
870	66		M	1	0	0	0	1	0	1	2	3
871	3	4		1	0	0	0	0	0	2		
871	15	20		0	0	0	0	1	0	3		
871	18	21		0	0	0	0	1	0	3		
872	28		M	0	0	1	0	0	0	1	1	5
872	37		M	0	0	1	0	0	0	1	1	5
872	65		F	1	0	0	0	0	0	1	1	5
872	67		M	1	0	0	0	0	0	1	1	5
872	45		F	0	0	1	0	0	0	1	1	3
872	40		M	0	0	1	0	0	0	1	1	4
872	12		F	0	0	0	1	0	0	1	1	3
872	28		F	1	0	0	0	1	0	3	1	5
872	32		M	0	0	1	0	0	0	1	1	4
872	15		F	0	0	0	0	1	0	1	1	3
872	14		F	0	0	0	0	1	0	1	1	3
872	14		F	0	0	1	0	1	0	1	1	
872	30		F	0	0	1	0	1	0	2	1	3
872	38		F	1	0	0	0	1	0	1	1	5
872	36		F	1	0	0	0	1	0	1	1	5
872	13		F	0	0	1	0	1	0	1	1	
872	12		F	0	0	1	0	1	0	1	1	
872	12		F	0	0	1	0	1	0	1	1	
872	14		F	0	0	1	0	1	0	1	1	
872	14		F	0	0	1	0	1	0	1	1	
872	12		F	0	0	1	0	1	0	1	1	
872	29		M	1	0	0	0	1	0	3	1	5
872	25			0	0	1	0	1	0	1	1	5
873	60		M	1	0	0	0	0	0	1	1	5
873	15		F	0	0	0	0	1	0	1	2	4
873	14		F	0	0	0	0	1	0	1	2	4
873	22		M	0	0	0	0	1	0	2	1	4
873	24		M	1	0	0	0	0	0	1	2	4
873	47		F	1	0	0	0	0	0	1	1	5
873	2		M	0	0	0	0	1	0	2	1	4
874	43		F	1	0	0	0	0	0	1	1	2
874	41		M	0	0	0	0	1	0	2	1	4
874	35		F	0	0	0	0	1	0	3	2	3
874	50		F	1	0	0	0	0	0	3	1	3
874	70		F	1	0	0	0	0	0	2	1	3
874	45		M	0	0	0	0	1	0	3	2	3
874	16			0	0	1	0	0	0	2	1	5
874	16		F	0	0	0	1	0	0	1	1	2
874	16		F	0	0	0	1	0	0	1	1	2
874	16		M	0	0	0	1	0	0	1	1	2
874	50		F	0	0	0	0	1	0	3	2	3
874	16		M	0	0	0	1	0	0	1	1	2
875	14		F	0	0	1	1	0	0	1	1	5
875	39		M	1	0	0	0	0	0	1	2	5
875	18		M	1	0	0	0	0	0	1	2	5
875	13		F	0	0	1	1	1	0	1	1	5
875	59		F	0	0	0	0	1	0	2	1	3
875	75		M	0	0	0	0	1	0	2	2	2
875	36		F	1	0	0	0	0	0	1	1	5
876	14		F	0	0	1	0	0	0	1	2	5
876	65		F	1	0	0	0	0	0	3	1	3
876	46		M	1	0	0	0	0	0	3	1	4
876	14		F	0	0	1	0	0	0	1	2	5
876	13		M	0	0	1	0	0	0	1	2	
876	14		F	0	0	0	0	1	0	1	2	4
876	14		M	0	0	1	0	0	0	1	2	
877	15		M	0	0	0	0	1	0	2	2	4
877	30		F	0	0	0	0	1	0	3		4
877	28		F	0	0	0	0	1	0	3		4
877	13		M	0	0	0	0	1	0	3		4
877	16		M	0	0	0	0	1	0	3		4
877	14		M	0	0	0	0	1	0	2	2	4
877	64		M	1	0	0	0	0	0	2	1	4
877	62		F	1	0	0	0	0	0	2	1	4
877	45		M	1	0	0	0	0	0	1	1	5
877	42		F	1	0	0	0	0	0	1	1	5
877	14		M	0	0	0	0	1	0	2	2	4
877	14		M	0	0	0	0	1	0	2	2	4
878	33		F	0	0	0	0	0	0	1	1	4
878	20		M	0	0	0	0	1	0	2	1	2
878	14		F	0	0	0	0	1	0	2	2	4
878	25		M	1	0	0	0	0	0	4	2	3
878	13		F	0	0	0	0	1	0	1	1	4
878	51		F	0	0	1	0	0	0	1	1	4
878	58		M	0	0	1	0	0	0	1	2	4
878	14	16		0	0	1	0	0	0	1		5
878	19		M	1	0	0	0	1	0	1	2	2
878	38		F	1	0	0	0	1	0	1	1	4
878	10		F	0	0	0	0	0	0	2	2	2
879	38			0	0	0	0	0	1	2		5
879	11		M	0	0	1	0	0	0	1	1	5
879	10		F	0	0	1	0	0	0	1	1	5
879	11		F	0	0	1	0	0	0	1	1	5
879	62		F	1	0	0	0	0	0	2	1	5
879	29		F	1	0	0	0	0	0	2	1	5
879	15		F	0	0	1	0	0	0		1	5
879	15		F	0	0	1	0	0	0		1	5
879	12		M	0	0	0	0	1	0	1	1	5
879	13		F	0	0	1	0	0	0		1	5
879	64		M	1	0	0	0	0	0	2	1	5
879	14		F	0	0	1	0	0	0		1	5
879	14		F	0	0	1	0	0	0	1		
879	30		M	1	0	0	0	0	0	2	1	5
879	14		F	0	0	0	0	1	0	1	1	5
879	32		M	1	0	0	0	0	0	1		
879	6		M	1	0	0	0	0	0	1		
879	35		F	0	0	1	0	0	0	1	1	4
879	27		M	0	0	1	0	0	0	1	1	5
879	24		F	0	0	1	0	0	0	1	1	4
879	15		F	0	0	0	0	1	0	1	1	4
879	16		F	0	0	0	0	1	0	1	1	5
879	13		F	0	0	0	0	1	0	1	1	4
879	12		F	0	0	0	0	1	0	1	1	5
879	26		F	1	0	0	0	0	0	1		
880	22		F	0	0	0	0	1	0	3	2	1
880	1	2	F	0	0	0	0	1	0	1	2	3
880	30	40	M	0	0	0	0	1	0	1	2	4
880	60	70	F	0	0	0	0	1	0	2	2	2
880	11		M	0	0	0	0	1	0	2	2	4
880	17		M	0	0	0	0	1	0	2	2	4
880	30	40	F	0	0	0	0	1	0	2	2	3
880	24		M	0	0	0	0	1	0	3	2	1
880	21		M	0	0	0	0	1	0	3	2	1
880	48		F	1	0	0	0	0	0	1	1	3
880	23		F	0	0	0	0	1	0	3	2	1
880	11		M	1	0	0	0	0	0	1	1	4
880	51		M	1	0	0	0	0	0	1	2	3
880	18		M	0	0	0	0	1	0	2	2	4
880	16	17	F	0	0	0	0	1	0	3	1	4
880	20		M	0	0	0	0	1	0	2	1	4
880	15		M	0	0	0	0	1	0	2	1	4
880	16		M	0	0	0	0	1	0	2	1	4
880	17		M	0	0	0	0	1	0	2	1	4
880	18		F	1	0	0	0	0	0	1	2	3
880	48		F	1	0	0	0	0	0	1	1	4
